id,createTime,createDate,serviceFirstTime,serviceFirstDate,serviceLastTime,serviceLastDate,serviceUnitTime,x,y
1716,1662780600,2022/9/10 11:30,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-2653,10530
1717,1662780600,2022/9/10 11:30,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,19319,-5827
1718,1662780600,2022/9/10 11:30,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,6598,-13653
1719,1662780600,2022/9/10 11:30,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,19353,-2148
1720,1662780900,2022/9/10 11:35,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-3469,-9276
1721,1662780900,2022/9/10 11:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-4620,4462
1722,1662780900,2022/9/10 11:35,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-784,2906
1723,1662780900,2022/9/10 11:35,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,19028,6907
1724,1662780900,2022/9/10 11:35,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,1767,-15066
1725,1662780900,2022/9/10 11:35,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,4903,-34900
1726,1662780900,2022/9/10 11:35,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-4788,-30163
1727,1662780900,2022/9/10 11:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,120,3936,-3562
1728,1662780900,2022/9/10 11:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,120,15872,-4990
1729,1662780900,2022/9/10 11:35,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,6477,-8615
1730,1662780900,2022/9/10 11:35,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,9885,-1432
1731,1662781200,2022/9/10 11:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,1453,-1109
1732,1662781200,2022/9/10 11:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,10735,7988
1733,1662781200,2022/9/10 11:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,4271,-3400
1734,1662781200,2022/9/10 11:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,11000,-16852
1735,1662781200,2022/9/10 11:40,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-3558,-4799
1736,1662781200,2022/9/10 11:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,19028,6907
1737,1662781200,2022/9/10 11:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-19188,-16648
1738,1662781200,2022/9/10 11:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,7514,-14724
1739,1662781200,2022/9/10 11:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,120,-19907,15543
1740,1662781200,2022/9/10 11:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-3555,-15363
1741,1662781200,2022/9/10 11:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,2322,-11398
1742,1662781500,2022/9/10 11:45,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-1226,-1453
1743,1662781500,2022/9/10 11:45,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-22619,-11984
1744,1662781500,2022/9/10 11:45,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,4129,2013
1745,1662781500,2022/9/10 11:45,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,22527,-12222
1746,1662781500,2022/9/10 11:45,1662814800,2022/9/10 21:00,1662818400,2022/9/10 22:00,60,-8805,-11457
1747,1662781500,2022/9/10 11:45,1662787800,2022/9/10 13:30,1662789600,2022/9/10 14:00,60,-1103,-5071
1748,1662781500,2022/9/10 11:45,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,5218,-24040
1749,1662781500,2022/9/10 11:45,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,6191,-22930
1750,1662781500,2022/9/10 11:45,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,5218,-24040
1751,1662781500,2022/9/10 11:45,1662791400,2022/9/10 14:30,1662793200,2022/9/10 15:00,60,-6604,-14870
1752,1662781500,2022/9/10 11:45,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,3496,-6151
1753,1662781800,2022/9/10 11:50,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-675,-6806
1754,1662781800,2022/9/10 11:50,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,12118,-28954
1755,1662781800,2022/9/10 11:50,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-5120,4422
1756,1662781800,2022/9/10 11:50,1662804000,2022/9/10 18:00,1662807600,2022/9/10 19:00,60,8032,-1058
1757,1662781800,2022/9/10 11:50,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-2836,-2853
1758,1662781800,2022/9/10 11:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,7297,-4697
1759,1662781800,2022/9/10 11:50,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,120,-1655,-417
1760,1662781800,2022/9/10 11:50,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,6618,-8741
1761,1662781800,2022/9/10 11:50,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-1948,-15892
1762,1662781800,2022/9/10 11:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-17404,-4143
1763,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-6466,9368
1764,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-3184,-3317
1765,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,6867,-14417
1766,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-16827,-7779
1767,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-3184,-3317
1768,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,3494,-6263
1769,1662782100,2022/9/10 11:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,8981,-1646
1770,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-8582,-26728
1771,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,11672,-8694
1772,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,9763,-10051
1773,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-9735,-2008
1774,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,6523,-17981
1775,1662782100,2022/9/10 11:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,4962,-7322
1776,1662782100,2022/9/10 11:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-11238,-34349
1777,1662782100,2022/9/10 11:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-2611,-1740
1778,1662782100,2022/9/10 11:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-6023,-18839
1779,1662782400,2022/9/10 12:00,1662787800,2022/9/10 13:30,1662789600,2022/9/10 14:00,60,-9842,-25243
1780,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,120,5428,-9117
1781,1662782400,2022/9/10 12:00,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,1011,-756
1782,1662782400,2022/9/10 12:00,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-4640,-1364
1783,1662782400,2022/9/10 12:00,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,15386,-4465
1784,1662782400,2022/9/10 12:00,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,14796,-27072
1785,1662782400,2022/9/10 12:00,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-3470,-4879
1786,1662782400,2022/9/10 12:00,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-3747,-16743
1787,1662782700,2022/9/10 12:05,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,120,-1645,-984
1788,1662782700,2022/9/10 12:05,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,1431,-19313
1789,1662782700,2022/9/10 12:05,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-5077,-23394
1790,1662782700,2022/9/10 12:05,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-2997,-13985
1791,1662782700,2022/9/10 12:05,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,90,242,-25269
1792,1662782700,2022/9/10 12:05,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,120,-18,-28077
1793,1662782700,2022/9/10 12:05,1662791400,2022/9/10 14:30,1662793200,2022/9/10 15:00,60,1023,-22879
1794,1662782700,2022/9/10 12:05,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,-18436,-7803
1795,1662782700,2022/9/10 12:05,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,7165,-2900
1796,1662783000,2022/9/10 12:10,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,10885,-48
1797,1662783000,2022/9/10 12:10,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,14957,2058
1798,1662783000,2022/9/10 12:10,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,5840,-9490
1799,1662783000,2022/9/10 12:10,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,7888,-12832
1800,1662783000,2022/9/10 12:10,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,3547,-8266
1801,1662783000,2022/9/10 12:10,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,9271,-9310
1802,1662783000,2022/9/10 12:10,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,10813,-13855
1803,1662783000,2022/9/10 12:10,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,120,18814,6984
1804,1662783000,2022/9/10 12:10,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,8735,-16162
1805,1662783000,2022/9/10 12:10,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-2199,-25521
1806,1662783300,2022/9/10 12:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,10813,-13855
1807,1662783300,2022/9/10 12:15,1662791400,2022/9/10 14:30,1662793200,2022/9/10 15:00,90,-4095,-11800
1808,1662783300,2022/9/10 12:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-3640,-18496
1809,1662783300,2022/9/10 12:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,4618,-35178
1810,1662783300,2022/9/10 12:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-13580,-9876
1811,1662783300,2022/9/10 12:15,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,-11805,-8185
1812,1662783300,2022/9/10 12:15,1662791400,2022/9/10 14:30,1662793200,2022/9/10 15:00,120,-4389,-6835
1813,1662783300,2022/9/10 12:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-12280,-3781
1814,1662783300,2022/9/10 12:15,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-1634,-4861
1815,1662783300,2022/9/10 12:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,6030,-8175
1816,1662783300,2022/9/10 12:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,120,-4389,-6835
1817,1662783300,2022/9/10 12:15,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,2708,-13991
1818,1662783300,2022/9/10 12:15,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-1700,-2199
1819,1662783300,2022/9/10 12:15,1662804000,2022/9/10 18:00,1662807600,2022/9/10 19:00,60,5568,-5351
1820,1662783300,2022/9/10 12:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-10781,-21121
1821,1662783300,2022/9/10 12:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,6494,-17864
1822,1662783300,2022/9/10 12:15,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,-11963,-31486
1823,1662783600,2022/9/10 12:20,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-324,-21114
1824,1662783600,2022/9/10 12:20,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,9527,-2472
1825,1662783600,2022/9/10 12:20,1662791400,2022/9/10 14:30,1662793200,2022/9/10 15:00,90,6908,-9656
1826,1662783600,2022/9/10 12:20,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-17338,-8233
1827,1662783600,2022/9/10 12:20,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-5809,-26385
1828,1662783600,2022/9/10 12:20,1662791400,2022/9/10 14:30,1662793200,2022/9/10 15:00,60,6494,-17864
1829,1662783600,2022/9/10 12:20,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,120,7383,-8180
1830,1662783600,2022/9/10 12:20,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-1111,2747
1831,1662783600,2022/9/10 12:20,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,2206,-9474
1832,1662783600,2022/9/10 12:20,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,13924,12165
1833,1662783600,2022/9/10 12:20,1662804000,2022/9/10 18:00,1662807600,2022/9/10 19:00,60,7673,-6586
1834,1662783900,2022/9/10 12:25,1662791400,2022/9/10 14:30,1662793200,2022/9/10 15:00,90,-6901,-12396
1835,1662783900,2022/9/10 12:25,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-5093,-5213
1836,1662783900,2022/9/10 12:25,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,15386,-4465
1837,1662783900,2022/9/10 12:25,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,12087,-28926
1838,1662783900,2022/9/10 12:25,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,120,-4351,-23930
1839,1662783900,2022/9/10 12:25,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,9231,-8065
1840,1662783900,2022/9/10 12:25,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,9747,1403
1841,1662783900,2022/9/10 12:25,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-6678,-18771
1842,1662783900,2022/9/10 12:25,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,4238,-7140
1843,1662783900,2022/9/10 12:25,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,13593,-232
1844,1662783900,2022/9/10 12:25,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,6333,-5505
1845,1662783900,2022/9/10 12:25,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-1728,-6327
1846,1662783900,2022/9/10 12:25,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-5095,2954
1847,1662783900,2022/9/10 12:25,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,6355,-5753
1848,1662783900,2022/9/10 12:25,1662791400,2022/9/10 14:30,1662793200,2022/9/10 15:00,60,19213,6888
1849,1662784200,2022/9/10 12:30,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,14757,4986
1850,1662784200,2022/9/10 12:30,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,13776,-15318
1851,1662784200,2022/9/10 12:30,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,19603,-5775
1852,1662784200,2022/9/10 12:30,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,779,-518
1853,1662784200,2022/9/10 12:30,1662804000,2022/9/10 18:00,1662807600,2022/9/10 19:00,90,13766,-4455
1854,1662784200,2022/9/10 12:30,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,120,-4232,-23817
1855,1662784200,2022/9/10 12:30,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,15922,-18257
1856,1662784200,2022/9/10 12:30,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,16455,1403
1857,1662784200,2022/9/10 12:30,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,2754,-22627
1858,1662784200,2022/9/10 12:30,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-5691,-31446
1859,1662784200,2022/9/10 12:30,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,13607,-4377
1860,1662784200,2022/9/10 12:30,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-4077,-1808
1861,1662784200,2022/9/10 12:30,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-15384,-3949
1862,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,10391,-28425
1863,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,5874,-19160
1864,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,120,4341,-8947
1865,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,-6875,16341
1866,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-16208,-9085
1867,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-12300,-33135
1868,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,10633,3119
1869,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-12107,-8808
1870,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,-9137,-672
1871,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,5853,-3328
1872,1662784500,2022/9/10 12:35,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-3504,-14857
1873,1662784500,2022/9/10 12:35,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,7777,-9160
1874,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,-8494,-3138
1875,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,5637,-34982
1876,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-81,-6071
1877,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,11698,-27799
1878,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-7968,-3062
1879,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,1672,-17643
1880,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,5582,-10353
1881,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,3960,-5438
1882,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,4057,-7282
1883,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-11854,14153
1884,1662784800,2022/9/10 12:40,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,120,-200,-2315
1885,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,120,2801,-20657
1886,1662784800,2022/9/10 12:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,7840,-5823
1887,1662785100,2022/9/10 12:45,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-20182,4483
1888,1662785100,2022/9/10 12:45,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,9237,-7361
1889,1662785100,2022/9/10 12:45,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-19947,-12309
1890,1662785100,2022/9/10 12:45,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,10965,3626
1891,1662785400,2022/9/10 12:50,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,-5467,-4651
1892,1662785400,2022/9/10 12:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,1001,-19383
1893,1662785400,2022/9/10 12:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,2142,-6658
1894,1662785400,2022/9/10 12:50,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,90,11154,1409
1895,1662785400,2022/9/10 12:50,1662791400,2022/9/10 14:30,1662793200,2022/9/10 15:00,60,11823,-24433
1896,1662785400,2022/9/10 12:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,8386,-623
1897,1662785400,2022/9/10 12:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,9246,154
1898,1662785400,2022/9/10 12:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-2345,-1261
1899,1662785400,2022/9/10 12:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,11781,-14170
1900,1662785400,2022/9/10 12:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,13718,-25028
1901,1662785400,2022/9/10 12:50,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,16034,-9342
1902,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-10202,-21133
1903,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,4828,-34318
1904,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,7032,-7242
1905,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,5061,-3127
1906,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,13776,-15318
1907,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,4828,-34318
1908,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,8386,-623
1909,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-14257,-9359
1910,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-13121,-6474
1911,1662785700,2022/9/10 12:55,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,-1519,-33820
1912,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,13776,-15318
1913,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,9988,-17620
1914,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,5061,-3127
1915,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,7023,-39628
1916,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,5701,-16026
1917,1662785700,2022/9/10 12:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,4144,-9723
1918,1662786000,2022/9/10 13:00,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,2812,-8987
1919,1662786000,2022/9/10 13:00,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,638,-7927
1920,1662786000,2022/9/10 13:00,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-4144,-15409
1921,1662786000,2022/9/10 13:00,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,2812,-8987
1922,1662786000,2022/9/10 13:00,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,9759,1357
1923,1662786000,2022/9/10 13:00,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,-630,-16987
1924,1662786300,2022/9/10 13:05,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,5767,-19347
1925,1662786300,2022/9/10 13:05,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,3946,-22351
1926,1662786300,2022/9/10 13:05,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,1568,-6944
1927,1662786300,2022/9/10 13:05,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-9159,-11498
1928,1662786300,2022/9/10 13:05,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,90,10033,-10276
1929,1662786300,2022/9/10 13:05,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,12094,-28910
1930,1662786300,2022/9/10 13:05,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,1123,-15906
1931,1662786300,2022/9/10 13:05,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,120,12204,5711
1932,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,7673,-6585
1933,1662786600,2022/9/10 13:10,1662807600,2022/9/10 19:00,1662811200,2022/9/10 20:00,60,699,-8776
1934,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,3491,-8262
1935,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,120,12223,12755
1936,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-4078,-8642
1937,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,5192,-20251
1938,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,11698,2074
1939,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,6027,-38228
1940,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-2629,-1729
1941,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,326,-18553
1942,1662786600,2022/9/10 13:10,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,90,3127,-37905
1943,1662786600,2022/9/10 13:10,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,90,19987,5506
1944,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-14381,-2688
1945,1662786600,2022/9/10 13:10,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,120,4647,-15643
1946,1662786900,2022/9/10 13:15,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-5919,-6294
